permid,isin,issuer_name,str_001_s,str_002_ec,str_003_ec,str_004_asec,str_005_ec,cs_001_sec,gp_esccp,cs_003_sec,cs_002_ec,str_006_sec,str_007_sect,gp_esccp_22,gp_esccp_25,gp_esccp_30,art_8_basicos,str_003b_ec,new_exclusion,exclusion_list
5000001555,XS0158955277,Tractebel USA Inc,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4296842532,XS0140400051,Honeywell Holding BV,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
5044066137,XS0335114772,MUFG Capital Finance 6 Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4298157148,XS0373661023,EDF Trading Ltd,,,,OK,,OK,,,,,OK,,,,,,False,[]
5000604530,XS0265365535,Equinox Credit Funding PLC,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5001097154,XS0276528246,ONYX Funding Ltd,,,,,,,,OK,,,,,,,,,False,[]
4297606186,XS0254246894,Medco CB Finance BV,,,,OK,,OK,,,,,OK,,,,,,False,[]
4297666318,XS0284817722,Far East Funding I SPC Ltd,OK,,OK,OK,,OK,,OK,,OK,OK,,,,OK,,False,[]
5000062637,XS0282528974,MUFG Capital Finance 4 Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5035311897,IDH0000285A2,Mitsubishi UFJ Lease & Finance Indonesia PT,,,,,,,,OK,,,,,,,,,False,[]
4295874973,IE00B0764647,AgCert International Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4295874742,ID1000109200,Panin Sekuritas Tbk PT,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295874723,ID1000052202,Sona Topas Tourism Industry Tbk PT,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4296673346,US536576AD36,Cikarang Listrindo Tbk PT,,,,EXCLUDED,,,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'str_007_sect']"
4295874750,ID1000070600,Bank Pembangunan Daerah Banten Tbk PT,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5001191190,ID1000117104,Agung Podomoro Land Tbk PT,,,,,,,,OK,,,,,,,,,False,[]
4295874752,ID1000119704,Astra Otoparts Tbk PT,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
5037336761,IDA000063705,Express Transindo Utama Tbk PT,,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295874350,ID1000104003,Total Bangun Persada Tbk PT,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4297883278,ID1000113202,Eagle High Plantations Tbk PT,,,,,,,,OK,,,,,,,,,False,[]
4295874398,IDA000076707,Bank Pan Indonesia Tbk PT,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295889669,US76010T1043,Renta 4 Banco SA,,,,OK,,OK,,,,,OK,,,,,,False,[]
4295889352,ES0170884417,Prim SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295889437,ES0280020001,Transfesa Logistics SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5052134384,EGS30AL1C012,Obour Land for Food Industries,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295866292,EGS69082C013,Egypt Kuwait Holding Co SAE,,,,,,OK,,OK,,,,,,,,,False,[]
4297177256,EGS60252C011,Bank Audi SAE,,,,,,,,OK,,,,,,,,,False,[]
4295916908,EGS65071C010,Cairo for Housing and Development Co SAE,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
4297172135,ES0105043006,Naturhouse Health SA,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295866273,EGS60201C018,Ahli United Bank Egypt SAE,OK,,,,,,,,,OK,,,,,,,False,[]
4297911916,EGS691G1C015,Beltone Financial Holding SAE,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5000055870,FR0006321998,Compagnie Financiere Martin Maurel SA,OK,,,,,,,,,OK,,,,,,,False,[]
4295868021,FR0005691656,Trigano SA,,,,,,,,OK,,,,,,,,,False,[]
5000005312,ES0115328009,Caixa de Manlleu Preferents SA,,,,,,,,OK,,,,,,,,,False,[]
4295868330,FR0004007813,Kaufman & Broad SA,,,,,,,,OK,,,,,,,,,False,[]
4296830123,FR0000486508,Ge Capital Fcc,,,,EXCLUDED,,EXCLUDED,,,,,EXCLUDED,,,,,,True,"['str_004_asec', 'cs_001_sec', 'str_007_sect']"
4295868573,FR0010285965,1000mercis SA,OK,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295866435,FI4000068770,PKC Group Oy,,,,,,,,OK,,,,,,,,,False,[]
4295866345,FI0009900104,Honkarakenne Oyj,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295868623,FR0010298901,Officiis Properties SA,,,,,,,,,,EXCLUDED,,,,,,,True,['str_006_sec']
4295866713,FR0000196206,ETS Catteau SAS,,,,,,,,OK,,,,,,,,,False,[]
4295866875,FR0000066177,Compagnie La Lucette SA,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295868081,FR0000071797,Infotel SA,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295867125,FR0000031684,Rothschild & Co SCA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295867146,FR0000125999,Bail Investissement SARL,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
4295867717,FR0000060667,Banque de Savoie SA,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
4295866741,FR0000052896,Compagnie Parisienne de Chauffage Urbain SA,,,,OK,,OK,,OK,EXCLUDED,,OK,,,,,,True,['cs_002_ec']
5041022793,FI4000233267,Next Games Oyj,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
5073638338,FI4000414800,Bilot Oyj,OK,,,,,,,,,,,,,,,,False,[]
4295867763,FR0000036162,Cybernetix SASU,EXCLUDED,,,EXCLUDED,,EXCLUDED,,EXCLUDED,,EXCLUDED,EXCLUDED,,,,,,True,"['str_001_s', 'str_004_asec', 'cs_001_sec', 'cs_003_sec', 'str_006_sec', 'str_007_sect']"
4295867733,FR0000064305,Fonciere Europe Logistique SAS,,,,,,,,EXCLUDED,,,,,,,,,True,['cs_003_sec']
5000083999,FI4000123195,Enento Group Oyj,,,,,,,,OK,,,,,,,,,False,[]
4295866871,FR0000032278,Latecoere SA,,,,,OK,OK,,OK,OK,OK,,,,,,,False,[]
4297294064,DK0060477263,Asetek A/S,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295865994,DK0010158500,Park Street A/S,OK,,,OK,,OK,,,,OK,OK,,,,,,False,[]
4295865883,DK0060485019,Roblon A/S,,,,OK,,OK,,OK,,OK,OK,,,,,,False,[]
4295866133,DK0060136273,Djurslands Bank A/S,OK,,,,,,,,,OK,,,,,,,False,[]
4297635463,INE211H14054,Sharekhan Ltd,,,,,,,,OK,,,,,,,,,False,[]
4295896916,GB0009376368,Sdl Ltd,,,,OK,,OK,,OK,,,OK,,,,,,False,[]
4295896056,GB0031798449,Dee Valley Group Ltd,EXCLUDED,,EXCLUDED,EXCLUDED,,,,FLAG,,EXCLUDED,EXCLUDED,,,,EXCLUDED,,True,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_007_sect', 'art_8_basicos']"
4296726199,XS0127693934,Reno de Medici International SA,,,,,,,,,,OK,,,,,,,False,[]
4298266699,DK0016055775,Vp Securities A/S,OK,,,OK,,OK,,,,,OK,,,,,,False,[]
5083446976,ID1000190309,VKTR Teknologi Mobilitas Tbk PT,EXCLUDED,,,,,,,,,,,,,,,,True,['str_001_s']
